title,rating
Rock Chick Reckoning,4.42
Sea Swept,4.24
Bittersweet,3.76
Sophie and Carter,3.82
Gingerbread,3.63
Match Me If You Can,4.13
Dancing in My Nuddy Pants,4.01
Twisted,4.02
Claiming the Highlander,4.1
Angry Housewives Eating Bon Bons,3.8
Shug,3.99
Avoiding Responsibility,4.07
Chesapeake Blue,4.18
The Marriage Mistake,3.94
He Loves Lucy,3.86
Things We Know by Heart,3.98
The Wonder Spot,3.28
A Girls Guide to Vampires,3.71
In This Moment,3.95
My Life with the Walter Boys,3.9
Simply Irresistible,3.92
Terms of Endearment,4.15
Ransom My Heart,3.74
One with You,4.11
Key of Knowledge,4.11
Untouchable,4.02
The Stranger I Married,3.87
Confessions,4.09
Inner Circle,4.03
A Week in Winter,3.83
Seven Years to Sin,3.88
Second Nature,3.81
Princess in Waiting,3.68
Fair and Tender Ladies,4.17
Ambition,4.06
Love You to Death ,4.26
The Daughters,3.89
Peachtree Road,3.91
Party Princess,3.69
The Little Lady Agency,3.75
Revelation,4.12
Be with Me,4.14
Visions of Sugar Plums,3.7
Undead and Unemployed,3.93
Legacy,4.07
Nights of Rain and Stars,3.71
Much Ado About Anne,4.27
Key of Light,4.17
You Know You Love Me,3.52
The Favored Child,3.62
The Vow,3.83
Searching for Perfect,4.05
Youre the One That I Want,3.71
Scarlet Feather,3.96
Ruby,3.94
When He Was Wicked,4.03
The Spellman Files,3.88
All I Want is Everything,3.55
The Shop on Blossom Street,4.05
Happens Every Day,3.49
Frenemies,3.72
The Weight of Water,3.64
Jet,4.08
Because Im Worth It,3.56
Nothing Can Keep Us Together,3.64
The Royal We,3.82
It Had to Be You,3.74
The Future of Our Past,3.96
Nobody Does it Better,3.62
Red Lily,4.08
Never the Bride,3.84
Henrys Sisters,4.06
Edible Delectables,3.42
Touch Me,3.77
Miss Wrong and Mr Right,3.94
Destiny,3.98
Daisy Fay and the Miracle Man,3.96
How It Ends,4.14
Relatively Famous,3.85
The Unhoneymooners,3.98
For the Roses,4.05
The Day Before,4.0
Coco Pinchard The Consequences Of Love And Sex,4.05
Soul to Take,3.97
Sisterland,3.36
Drive,4.48
Inappropriate,4.19
What My Mother Doesnt Know,3.82
Entangled,4.26
A Thousand Letters,3.86
The Light We Lost,3.87
The Bromance Book Club,3.93
Blessed Are the Cheesemakers,3.83
Whispers,3.78
Playing James,3.73
Carrots,3.83
One Moment One Morning,3.45
Rush Home Road,4.14
Fixing Delilah,3.81
The Geography of You and Me,3.66
Manwhore,4.11
Coco Pinchards Big Fat Tipsy Wedding,3.84
Collision,4.11
The Kissing Booth,3.55
Catch My Breath,3.82
Everlasting,3.57
Firefly Summer,3.91
Summer in the City,3.97
Plum Lovin,3.73
Into the Wild Nerd Yonder,3.8
From Rags,3.91
Lost and Found,3.96
Never Look Back,4.33
Come Away with Me,4.04
Slightly Settled,3.68
A Version of the Truth,3.31
Princess on the Brink,3.71
Cross My Heart,3.91
Mr Fitzwilliam Darcy The Last Man in the World,3.79
The Doctors Wife,3.51
Here Home Hope,3.4
The Crowning Glory of Calla Lily Ponder,3.69
Escorted,3.92
Paige Turned,4.3
Paige Torn,4.2
Overseas,3.53
The Supremes at Earls All You Can Eat,3.97
Love Me,4.39
It Happens for a Reason,3.71
The Not So Secret Emails Of Coco Pinchard,3.64
Big Rock,3.95
Paige Rewritten,4.33
Sullivans Island,4.03
Does My Bum Look Big in This,3.04
The MacKade Brothers,4.2
Score ,3.88
The Summer of Skinny Dipping,3.8
An Accidental Affair,3.88
Into the Deep,4.06
A Little Something Different,3.61
The Princess Diaries Collection,4.24
Royally Screwed,4.05
Take a Bow,3.89
Swear on This Life,4.14
Delicacy,3.7
Last Chance Saloon,3.81
One of Those Hideous Books Where the Mother Dies,3.95
Peyton Place,3.77
What Price Paradise,3.95
Hate Me,4.44
Deadly,4.04
A Very Coco Christmas,3.89
Some Boys,4.11
The Year I Met You,3.63
A Sudden Crush,3.94
Pish Posh,3.8
The Idiot Girls Action Adventure Club,3.88
Perfect,3.77
The Complete Gossip Girl Series,4.07
Forever Mine,3.87
Adore Me,4.41
Tattered,4.14
Just Friends,4.31
Return to Sullivans Island,3.76
Granny Dan,3.91
Truly Madly,3.91
The Next Always,4.12
Bride Quartet Boxed Set,4.54
True,3.77
The Readers of Broken Wheel Recommend,3.56
Home Repair,3.17
First Day,3.92
The Locket,3.66
Dont You Wish,3.81
Chasing Daisy,4.09
The Russian Concubine,3.74
The Start of Me and You,4.11
Charmed Thirds,3.79
Just Between You and Me,4.3
Peace Love and Baby Ducks,3.75
The Little Giant of Aberdeen County,3.64
Best Friends Forever,3.5
The Next Big Thing,3.7
The Secret Year,3.61
Unwritten Rules,3.66
Storm Shells,4.5
Fractured,3.78
Beach Read,4.06
Fourth Comings,3.68
Twisted,4.03
Years,4.22
Filthy Beautiful Lies,4.01
How to Sleep with a Movie Star,3.69
Something Maybe,3.72
Rising Tides,4.17
In Between,4.05
Snitch,4.18
Lace,3.82
The Unwritten Rule,3.64
Whos That Girl,3.65
Angel Cake,3.97
The Last Time They Met,3.49
Dirty,3.83
Never Been Kissed,3.87
Damaged ,4.13
Fame Glory and Other Things on My To Do List,3.86
Magic Hour,4.12
Fire Burn and Cauldron Bubble,3.85
Taking Shots,3.92
The Wrong Side of Right,3.96
Conversations With the Fat Girl,3.68
Holding the Dream,4.04
The Perfect Happiness,3.47
The Pioneer Woman,3.83
Princess for Hire,3.87
Christmas at Tiffanys,4.05
Hummingbird,4.06
Sisters,3.86
Running in Heels,3.54
Miss Match,3.94
The Mill River Recluse,3.59
Breaking The Silence,4.19
Meet Me at the Cupcake Cafe,3.85
Heartbeat,3.81
The Letter,4.04
Shoe Addicts Anonymous,3.59
The Spell Book of Listen Taylor,3.55
Tell Me Lies,3.71
The Perfectionists,3.83
Fallen Heir,3.89
Twisted Palace,3.97
All That Matters,3.41
Someone to Watch Over Me,3.91
The Girl In Times Square,3.87
I Heart Paris,3.99
Chasing Harry Winston,3.35
Push Girl,3.95
Graysons Vow,4.19
Cracked Kingdom,3.91
Manhunting,3.77
Prom and Prejudice,3.82
Plum Spooky,3.8
Avoiding Commitment,3.84
Love Irresistibly,4.1
Living with the Bad Boy,3.83
 Letters for My Lover,4.26
The Fixed Trilogy,4.35
On Tour,3.82
Hate Notes,4.15
The Boat Builders Bed,3.69
Redemption,4.37
Dancing on Broken Glass,4.21
Stay,3.88
Indigo Blue,3.9
The Love Verb,3.83
Hide and Seek,4.04
Roomies,3.61
The Summer I Became a Nerd,3.86
Better off Friends,3.93
The Chocolate Lovers Diet,3.99
I Heart Vegas,4.1
Peculiar Treasures,4.34
Catch a Falling Star,3.86
Then Came You,3.71
I Like It Like That,3.58
Going Under,3.86
Mackenzies Mission,4.09
Dont Hex with Texas,3.96
Sometimes Never,3.93
Babe in Boyland,3.67
Stealing Heaven,3.71
Clash,4.15
Changing the Game,4.12
After I Do,4.02
The Fortunate Ones,3.84
All We Ever Wanted,3.85
The Bride Test,3.9
Tuesdays Child,3.69
The Year I Turned Sixteen,4.15
Death by Denim,3.99
A Girl Like You,3.95
The Violets of March,3.81
Pillow Talk,3.53
The Keeper,4.31
November of the Heart,4.05
The Promise,4.34
The First Wives Club,3.89
