title,rating
The Postcard Killers,3.81
Out of Sight,3.93
Crossing the Line,4.02
Wayward,4.12
 Minutes,3.82
An Unwanted Guest,3.77
Hangman,3.96
A Good Girls Guide to Murder,4.33
The Law of Nines,3.61
Safe Harbor,4.33
Altar of Eden,4.01
A Matter of Honor,3.93
The Atlantis Gene,3.73
The Sound,3.88
Kill For Me,4.25
Sweet,3.62
Necessary People,3.63
The Things That Keep Us Here,3.93
The Deceiver,4.02
No Place Like Home,3.87
Just Take My Heart,3.77
Apt Pupil,3.88
Cape Refuge,4.14
To Russia With Love,4.62
Mackenzies Pleasure,4.13
Live by Night,3.9
Murdertrending,3.77
The Zero,3.5
Winter Prey,4.26
Black Seconds,3.83
The Compound,3.88
The Bone Tree,4.22
Here Lies Daniel Tate,4.05
The Best Lies,3.38
Wish You Were Dead,3.83
Dearly Devoted Dexter,3.85
Through Violet Eyes,3.96
Hells Corner,4.11
The Fourth Protocol,4.03
Dangerous Boys,3.69
Bang,4.2
The Child,3.95
One of Us Is Next,4.03
Retribution,4.08
Skin,3.8
Winter Moon,3.84
Ushers Passing,3.92
Live Wire,4.08
Kiss,3.78
The Teacher,3.85
Across the Ocean,4.19
In Good Faith,4.09
The Devil Colony,4.15
In the Dark,4.06
Nancy Drew,4.22
Nightmare Academy,3.92
House at the End of the Street,3.51
If I Break,4.11
Echo,4.26
A Divided Spy,3.99
The Perfect Wife,3.68
Temper,3.32
An Anonymous Girl,3.82
Prince of Thieves,3.95
The Mill River Recluse,3.59
Little Girl Gone,3.73
Breaking The Silence,4.19
Sins and Needles,3.95
Rainwater,3.97
Sleep Tight,4.03
Without a Trace,4.12
Tick Tock,4.06
Warriors Cross,3.96
One Breath Away,3.98
Without Due Process,4.11
Dear Killer,3.46
The Perfectionists,3.83
Beautifully Broken,4.39
Before I Break,4.28
Die For Me,4.26
The Reckoning,3.71
Blue Labyrinth,4.09
Someone to Watch Over Me,3.91
A Wanted Man,4.03
This Is Where It Ends,3.68
Uniform Justice,3.88
Lost Souls,3.9
Blaze,3.73
Plum Spooky,3.8
Love Irresistibly,4.1
Locked,3.78
Still Jaded,4.27
Fear Us,4.08
Pretty Girls Dancing,4.03
Black Wind,4.25
Playing for the Ashes,4.06
Precious and Fragile Things,3.44
The Door to December,3.96
Insanity,3.85
Hide and Seek,4.04
Corps Security,4.6
The Forgotten,4.1
Violets Are Blue,3.97
Deep Fathom,4.09
Folly,4.02
Bonemans Daughters,3.76
When the Bough Breaks,4.03
Thunder Bay,4.19
Burn,3.72
Native Tongue,3.96
Out of the Deep I Cry,4.14
Nightmare,3.93
Prophet,3.94
I Alex Cross,4.01
Mackenzies Mission,4.09
Promise Me,3.99
Conspiracy in Death,4.35
Hunting Fear,4.23
Decider,4.0
Cry in the Night,4.21
Dead Aim,4.03
Raintree,3.93
Death by Denim,3.99
Celebrity in Death,4.31
Past Caring,4.01
Cuts Like An Angel,4.52
I Can Be a Better You,4.04
Natchez Burning,4.15
The Last Mrs Parrish,3.9
Stone Cold,4.12
Blood Body and Mind,3.82
Fire and Ice,3.88
Wicked Ties,3.95
American Savages,4.51
Fear Itself,3.92
The Killing Kind,4.23
The Queen,4.32
The Indian Bride,3.8
Lethal,4.06
See Jane Run,3.92
Friend Request,3.79
Now You See Her,4.01
Relentless,3.91
Wolfsbane,4.43
Hostage,4.02
The Untouchables,4.46
Dont Look Now,3.82
Be Careful What You Wish For,4.09
Breakers Reef,4.35
Possession,3.81
For the Sake of Elena,4.0
Murder Game,4.34
Tishomingo Blues,3.69
The Pawn,4.09
Echo Burning,4.01
Library of the Dead,3.77
Too Late,3.94
Need to Know,3.82
Halos,4.04
City of Bones,4.09
The Regulators,3.71
The Rook,4.27
Nathaniel,3.84
Fear is the Key,3.93
Marathon Man,4.12
The Drafter,3.62
Vanishing Girls,3.58
Heartbreaker,3.87
The Knight,4.37
Heaven and Hell,4.29
Airport,3.96
Breathless,3.49
Hot as Sin,4.07
Nine Coaches Waiting,4.03
Malice,4.11
Lie Down with Lions,3.83
The Next Accident,4.17
Vanished,3.92
Cross and Burn,4.16
Bound by Honor,4.05
Chiefs,4.27
I Heard That Song Before,3.82
Welcome to the Underworld,4.06
Deviant,4.08
The Bourbon Kings,3.88
This Perfect World,3.48
Immanuels Veins,3.77
Afraid,3.9
Treasure of Khan,3.91
The Templar Legacy,3.83
Runner,3.99
Cop Town,3.89
Killing Mr Griffin,3.63
Gallows Hill,3.76
The Other Half Lives,3.57
No Comebacks,3.92
Resisting Temptation,4.54
A Clean Kill in Tokyo,3.96
The Secret Place,3.85
Mercy,4.13
Boy Nobody,3.94
Sail,3.81
The Ninja,3.9
Solomon vs Lord,4.13
Bonfire,3.55
Judge and Jury,4.0
And the Trees Crept In,3.55
The League of Night and Fog,4.1
The Fraternity of the Stone,4.16
The Adventurers,3.88
Delusion in Death,4.34
The Treatment,4.03
One by One,4.49
Thunder of Heaven,4.16
Kaleidoscope,4.18
Portrait in Death,4.37
About the Author,3.83
Kill and Tell,3.97
Genuine Fraud,3.31
You Cant Hide,4.3
The Missing Ones,4.01
The Summer of Katya,3.99
Scarecrow,4.23
Star Bright,4.08
Morning Light,4.03
Stinger,3.88
Personal,3.95
Ricochet,3.97
Gone South,3.94
